Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
14378172414,"May 4, 2025, 5:10:09 PM",Bay Trail,E-Bike Ride,"‍
💪 4.14 new miles

-- From Wandrer",2143,8.43,,,false,,Creo,activities/15341522553.fit.gz,,13.608,2143.0,1816.0,8430.7,7.8,4.642,9.0,9.0,-6.8,-3.2,9.5,0.0,,,73.0,49.0,,,,98.0,199.0,,18.0,,,,,,,,,,105.0,2127.0,0.0,,0.0,,1.0,,1746377984.0,1.0,14.3,16.0,7.6,0.64,1010.4,2.3,3.6,219.0,0.0,1746364160.0,1746414208.0,0.25,13745186.0,,0.0,1.0,0.01,26118.0,3.0,,,,,0.0,3.934,7995.3,,,,,,,18.0,56.0,,,,,,,,,media/bfaef870-911c-46d0-8073-4b4e8e449f52.jpg|media/8d9e804b-29a9-4b9d-91b6-06b0a8a2f3c4.jpg
14378743463,"May 4, 2025, 6:12:28 PM",Bay Trail,E-Bike Ride,"‍
👏 2.64 new miles

-- From Wandrer",2603,12.01,,,false,,Creo,activities/15342125586.fit.gz,,13.608,2603.0,2457.0,12011.3,8.93,4.889,51.0,44.0,0.4,20.4,6.9,0.0,,,86.0,49.0,,,,97.0,266.0,,16.0,,,,,,,,,,120.0,2599.0,0.0,,0.0,,1.0,,1746381568.0,1.0,15.0,15.9,8.5,0.65,1009.8,3.0,5.2,227.0,0.0,1746364160.0,1746414208.0,0.25,13745186.0,,0.0,1.0,0.01,26075.0,5.0,,,,,0.0,4.614,5488.9,,,,,,,30.0,65.0,,,,,,,,,""
14379117342,"May 4, 2025, 7:18:28 PM",Bay Trail,E-Bike Ride,"‍
💪 4.41 new miles

-- From Wandrer",1942,10.91,,,false,,Creo,activities/15342520867.fit.gz,,13.608,1942.0,1925.0,10913.5,9.16,5.669,77.0,76.0,3.8,24.2,11.5,0.0,,,78.0,45.0,,,,101.0,217.0,,21.0,,,,,,,,,,129.0,1943.0,0.0,,0.0,,1.0,,1746385152.0,1.0,16.1,16.8,8.1,0.59,1009.2,2.9,5.5,249.0,0.0,1746364160.0,1746414208.0,0.25,13745186.0,,0.0,1.0,0.0,30141.0,6.0,,,,,0.0,5.62,24.0,,,,,,,25.0,69.0,,,,,,,,,media/6195a30a-1f45-4094-bef3-81c5f4bd2094.jpg|media/db1975f7-2714-4e02-84f3-96d9e3883195.jpg|media/3fb09c37-5c88-4deb-a715-b7ac8e47d545.jpg
14379731540,"May 4, 2025, 8:04:42 PM",Bay Trail,E-Bike Ride,"‍
💪 9.78 new miles
🏘 Completed 25% of Port Costa
-- From Wandrer",5566,23.86,,,false,,Creo,activities/15343171984.fit.gz,,13.608,5566.0,4679.0,23863.7,14.82,5.1,486.0,479.0,5.8,99.4,40.9,0.0,,,84.0,56.0,,,,105.0,548.0,,22.0,,,,,,,,,,145.0,5476.0,0.0,,0.0,,1.0,,1746388736.0,1.0,19.9,19.5,8.3,0.47,1008.4,4.1,6.9,266.0,0.0,1746364160.0,1746414208.0,0.25,13745186.0,,0.0,1.0,0.0,34525.0,7.0,,,,,0.0,4.287,4085.9,,,,,,,92.0,78.0,,,,,,,,,media/3d101ada-3b86-418c-80cf-04d5333905b5.jpg|media/631a7a66-3d64-41c0-a295-11a55a87f4d8.jpg|media/cc1a137b-06ac-4a06-b453-c33ac30e0ea4.jpg|media/04297049-4270-40fa-b17b-af848e6397d0.jpg|media/30dea456-4600-4fea-ae25-537896210df5.jpg
14381407560,"May 4, 2025, 5:07:51 PM",Bay Trail - GPS error,E-Bike Ride,"‍
👏 2.04 new miles

-- From Wandrer",486,3.31,,,false,"",Creo,activities/15344957445.gpx.gz,,7.711,486.0,486.0,3316.1,13.88,6.823,31.9,34.7,5.9,23.0,13.9,-0.2,,,,,,,,229.0,124.0,,,,,,,,,,,,,,,,0.0,,1.0,,1746377984.0,1.0,13.8,16.3,7.7,0.67,1010.3,1.6,3.3,245.0,0.0,1746364160.0,1746414208.0,0.25,13745186.0,,0.0,1.0,0.0,25024.0,3.0,,,,,0.0,6.823,2853.1,,,,,,,,,,,,,,,,,""
14390082521,"May 5, 2025, 11:29:57 PM",Vallejo Bay Trail 75%,E-Bike Ride,"‍I'm only the second person on wandrer dot earth (after Matt Ruth) to reach 75% of the Bay Trail. 59 miles to go for 90% !


💪 11.76 new miles
🏘 Completed 75% of San Francisco Bay Trail
-- From Wandrer",4080,22.68,,,false,"",Creo,activities/15354053318.fit.gz,,13.608,4080.0,3682.0,22683.7,11.92,6.161,135.0,131.0,3.4,40.8,18.9,0.0,,,82.0,49.0,,,,104.0,425.0,,27.0,,,,,,,,,,138.0,3981.0,0.0,,0.0,,1.0,,1746486016.0,1.0,28.6,29.1,2.7,0.19,1007.3,4.0,6.4,359.0,0.0,1746450432.0,1746500608.0,0.375,13745186.0,,0.0,1.0,0.06,72670.0,5.0,,,,,0.0,5.56,499.3,,,,,,,60.0,74.0,,,,,,,,,media/d6a7820f-07aa-4ec3-b67a-9a81ef15348b.jpg|media/d74878c1-0958-46a3-964a-33f560077b0a.jpg|media/3e1dcbcc-e62b-4fa7-96cb-0b6bac819fce.jpg
14409729500,"May 7, 2025, 8:40:00 PM",Afternoon Ride,Ride,"",3600,20.92,,,false,"",Moots Vamoots CR Di2,,,7.938,3600.0,3600.0,20921.5,,5.812,39.6,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,1822749.0,,,,,,,,,,,0.0,5.812,0.0,,,,,,,,,,,,,,,,,""
14409732668,"May 6, 2025, 3:30:00 PM",Morning Ride,Ride,"",3600,20.92,,,false,"",Moots Vamoots CR Di2,,,7.938,3600.0,3600.0,20921.5,,5.812,39.6,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,1822749.0,,,,,,,,,,,0.0,5.812,0.0,,,,,,,,,,,,,,,,,""
14409737622,"May 5, 2025, 8:40:00 PM",GBike,Ride,"",1080,6.43,,,false,"",GBike,,,13.608,1080.0,1080.0,6437.4,,5.961,12.2,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,5048780.0,,,,,,,,,,,0.0,5.961,0.0,,,,,,,,,,,,,,,,,""
14483283057,"May 14, 2025, 10:30:57 PM",Bay Trail... Berkeley Marina,Ride,"‍
💪 4.15 new miles

-- From Wandrer",1841,6.90,,,false,,Platypus,activities/14483283057.gpx,,13.608,1841.0,1723.0,6903.3,7.42,4.007,7.0,9.2,2.3,6.9,3.2,0.0,,,,,,,,108.0,208.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1747260032.0,1.0,18.9,18.1,8.8,0.52,1018.2,4.4,6.4,266.0,0.0,1747227520.0,1747278720.0,0.625,13610023.0,,0.0,1.0,0.06,23742.0,5.0,,,,,0.0,3.75,3835.9,,,,,,,,,,,,,,,,,media/1d4b708f-c97f-438f-bce3-77a7c21b2bb4.jpg|media/0f02f130-b7d6-47b9-933e-66f54fca92f9.jpg|media/16174237-0871-4681-a1f0-bf4e92215b3e.jpg
14484672791,"May 15, 2025, 3:12:56 AM",Bay Trail Emeryville,Ride,"‍
👏 2.02 new miles
🏘 Completed 25% of Emeryville
-- From Wandrer",1557,5.24,,,false,,Platypus,activities/14484672791.gpx,,7.711,1557.0,1523.0,5242.6,5.66,3.442,2.1,4.5,2.5,4.9,4.3,0.0,,,,,,,,90.0,154.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1747277952.0,1.0,14.8,13.3,9.6,0.71,1016.4,2.1,3.3,207.0,0.0,1747227520.0,1747278720.0,0.625,13610023.0,,0.0,1.0,0.24,21104.0,0.0,,,,,0.0,3.367,0.0,,,,,,,,,,,,,,,,,media/ab9500a8-6843-4176-86ab-36de403e4df3.jpg|media/5a3fd5f7-511c-4d81-bd40-8e12b82117ad.jpg|media/b2c20661-6ef0-49bf-a765-218caf73b92c.jpg
14485082461,"May 14, 2025, 4:31:43 PM",Morning Ride,Ride,"",3600,22.20,,,false,,Moots Vamoots CR Di2,,,7.938,3600.0,3600.0,22208.9,,6.169,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,1822749.0,,,,,,,,,,,0.0,6.169,0.0,,,,,,,,,,,,,,,,,""
14492005148,"May 15, 2025, 2:59:59 PM",Arastradero MTB with Allie and Ted,E-Bike Ride,"",16141,38.53,,,false,"",Creo,activities/15461676866.fit.gz,,13.608,16141.0,9485.0,38538.1,10.9,4.063,522.0,524.0,8.2,242.2,24.3,0.0,,,89.0,45.0,,,,90.0,956.0,,16.0,,,,,,,,,,120.0,10859.0,,,0.0,,1.0,,1747317632.0,1.0,10.3,12.1,8.1,0.86,1016.2,0.7,1.7,236.0,0.0,1747313920.0,1747365120.0,0.625,13745186.0,,0.0,1.0,0.37,16233.0,0.0,,,,,0.0,2.388,11970.3,,,,,,,126.0,65.0,,,,,,,,,""
14493350895,"May 15, 2025, 9:50:00 PM",Afternoon Ride,Ride,"",840,4.82,,,false,"",Platypus,,,13.608,840.0,840.0,4828.0,,5.748,9.1,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,13610023.0,,,,,,,,,,,0.0,5.748,0.0,,,,,,,,,,,,,,,,,""
14502104708,"May 16, 2025, 7:22:02 PM",South SF,Ride,"‍
👏 10.0 new miles

-- From Wandrer",7692,31.58,,,false,,Moots Vamoots CR Di2,activities/15472568373.fit.gz,,7.711,7692.0,6471.0,31582.6,10.02,4.881,196.0,195.0,3.2,58.4,23.8,0.0,,,,,,,,87.0,628.0,,18.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1747421952.0,1.0,18.2,18.6,11.1,0.63,1014.1,3.0,5.4,272.0,0.0,1747400320.0,1747451648.0,0.625,1822749.0,,0.0,1.0,0.1,25266.0,8.0,,,,,0.0,4.106,22.3,,,,,,,,,,,,,,,,,media/4ffb7fa1-b01d-4ad5-9e48-e9ca6fcf9f57.jpg|media/be46ca63-344a-4bd5-9613-efa63826b8cc.jpg|media/eef8b52a-58d4-4788-8fee-6a988e009298.jpg|media/e90693d9-a03c-4b54-bfd1-997937c7dbca.jpg|media/53d21a02-2d0f-4027-9dc5-761259a118ba.jpg
14512919989,"May 17, 2025, 7:04:42 PM",South SF,E-Bike Ride,"‍
🎷🐛 32.61 new miles
🏘 Completed 75% of South San Francisco
-- From Wandrer",13731,63.69,,,false,,Creo,activities/15484534009.fit.gz,,13.608,13731.0,12424.0,63696.6,14.14,5.127,1237.0,1232.0,7.4,199.4,39.5,0.0,,,84.0,52.0,,,,118.0,1641.0,,13.0,,,,,,,,,,156.0,13641.0,0.0,,0.0,,1.0,,1747508352.0,1.0,14.9,13.0,10.3,0.74,1015.2,5.0,11.3,273.0,0.0,1747486720.0,1747538048.0,0.625,13745186.0,,0.0,1.0,0.16,19012.0,6.0,,,,,0.0,4.639,252.9,,,,,,,266.0,84.0,,,,,,,,,media/47dcf2a4-3e66-4ec7-b5ad-470249de8167.jpg|media/4f29e28f-e971-4039-8e8b-7c3a16a6028e.jpg|media/118b044a-eec4-4970-b266-3f421f594d69.jpg|media/1a852fe0-8f96-4310-9bc5-5ba9b2f1afa2.jpg|media/f4536c0a-e9f0-4c9d-b561-03eec1bf03ce.jpg
14522748648,"May 18, 2025, 4:21:19 PM",South SF to 85%,E-Bike Ride,"‍
💪 17.01 new miles

-- From Wandrer",9120,42.82,,,false,"",Creo,activities/14522748648.gpx,,7.711,9120.0,8671.0,42822.3,13.46,4.939,659.3,658.9,12.9,117.0,26.6,0.0,,,,,,,,193.0,1865.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1747584000.0,1.0,14.4,16.5,8.9,0.7,1018.3,2.1,4.5,278.0,0.0,1747572992.0,1747624576.0,0.625,13745186.0,,0.0,1.0,0.01,25637.0,3.0,,,,,0.0,4.695,0.0,,,,,,,,,,,,,,,,,""
14524282300,"May 18, 2025, 7:15:36 PM",South SF 90%,E-Bike Ride,"‍I  now have completed 90% or more of all the roads in all the cities between SF and SJ (that is, Brisbane to Los Gatos).

👏 9.55 new miles
🏘 Completed 90% of South San Francisco
-- From Wandrer",10714,38.17,,,false,"",Creo,activities/15497381312.fit.gz,,7.711,10714.0,8313.0,38170.5,10.42,4.592,639.0,630.0,3.0,133.6,32.2,0.0,,,92.0,48.0,,,,104.0,964.0,,18.0,,,,,,,,,,129.0,10623.0,0.0,,0.0,,1.0,,1747594752.0,1.0,17.8,17.7,9.2,0.57,1018.3,3.6,6.3,287.0,0.0,1747572992.0,1747624576.0,0.625,13745186.0,,0.0,1.0,0.01,30100.0,8.0,,,,,0.0,3.563,0.0,,,,,,,141.0,69.0,,,,,,,,,media/2484ae53-349b-4639-958f-33608575deeb.jpg
14545766706,"May 19, 2025, 11:30:00 PM",Afternoon Ride,Ride,"",1800,9.65,,,false,"",GBike,,,13.608,1800.0,1800.0,9656.1,,5.364,18.3,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,5048780.0,,,,,,,,,,,0.0,5.364,0.0,,,,,,,,,,,,,,,,,""
14554754479,"May 21, 2025, 7:50:00 PM",Lunch Ride,Ride,"",3600,19.31,,,false,"",Platypus,,,13.608,3600.0,3600.0,19312.1,,5.364,36.6,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,13610023.0,,,,,,,,,,,0.0,5.364,0.0,,,,,,,,,,,,,,,,,""
14584597850,"May 24, 2025, 8:00:09 PM",Los Gatos / Lexington reservoir,E-Bike Ride,"",11202,33.57,,,false,,Creo,activities/15562643751.fit.gz,,13.608,11202.0,8193.0,33572.5,13.86,4.098,847.0,844.0,111.2,377.0,47.6,0.0,,,90.0,51.0,,,,90.0,821.0,,23.0,,,,,,,,,,126.0,10226.0,0.0,,0.0,,1.0,,1748116736.0,1.0,23.2,24.5,11.6,0.48,1015.5,1.2,2.2,338.0,0.0,1748091136.0,1748143104.0,0.875,13745186.0,,0.0,1.0,0.28,34130.0,8.0,,,,,0.0,2.997,14456.8,,,,,,,130.0,68.0,,,,,,,,,media/5be49464-7332-4cf0-975b-8bbf6f29bb6b.jpg|media/0072c3fd-0cb0-4afe-8e82-f21ed40b47cd.jpg|media/0e8bfb05-bd5f-4df8-9911-635159638b6f.jpg|media/6cbab037-c440-423c-a06f-8a9492c9aa12.jpg|media/5f8433a5-96f8-49ff-8226-cc39182f81dc.jpg|media/d77c8893-2814-43f0-8ef1-f35f6d11ec54.jpg|media/5579c9b0-9130-426b-a2f4-fd3c292f8f74.jpg|media/7cc73134-4148-42ae-9444-e4b70269595a.jpg|media/841f2626-ec09-45cf-ad2b-efc985ce8a25.jpg|media/4d0965ad-f7fb-4d5d-b93d-d2c38d1c273e.jpg|media/823cfa46-6765-47cb-95f4-c5aaad90c37a.jpg|media/5274afed-000a-4c4d-9f79-26e2d45bfe49.jpg|media/20e885cd-bc39-4e11-92fa-244ac0c5d8ef.jpg
14585138466,"May 25, 2025, 12:09:05 AM",SAIL dinner,Ride,"",1863,8.60,,,false,,Platypus,activities/14585138466.gpx,,13.608,1863.0,1737.0,8599.9,10.18,4.951,21.5,9.3,11.0,24.1,2.5,0.1,,,,,,,,157.0,305.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1748131200.0,1.0,19.2,18.7,10.2,0.56,1015.8,4.2,6.1,293.0,0.0,1748091136.0,1748143104.0,0.875,13610023.0,,0.0,1.0,0.19,30365.0,3.0,,,,,0.0,4.616,0.0,,,,,,,,,,,,,,,,,""
14594778606,"May 25, 2025, 5:49:22 PM",Bay Trail San Rafael,E-Bike Ride,"‍
👏 17.02 new miles
🏘 Completed 25% of China Camp State Park
-- From Wandrer",10699,45.07,,,false,,Creo,activities/15573588133.fit.gz,,13.608,10699.0,9287.0,45074.6,13.0,4.854,326.0,335.0,-0.2,44.0,46.3,0.0,,,83.0,42.0,,,,78.0,810.0,,19.0,,,,,,,,,,103.0,10700.0,0.0,,0.0,,1.0,,1748192384.0,1.0,16.7,16.7,9.8,0.64,1017.7,3.5,6.2,278.0,0.0,1748177536.0,1748229760.0,0.875,13745186.0,,0.0,1.0,0.14,30199.0,4.0,,,,,0.0,4.213,23518.4,,,,,,,90.0,55.0,,,,,,,,,media/61c7a926-b0a7-48c3-bb7f-2c1456d54f72.jpg|media/4644ca38-5145-4675-b7fa-38d4f6382432.jpg|media/9abbaeb7-30fe-400b-a7ff-76f80b7239b0.jpg|media/5b1cc029-80ea-47c4-b9db-ab1896645304.jpg|media/1784d4ed-5aec-4af3-a84a-25f0ac03ebc6.jpg|media/14022116-56ea-4405-868e-2bc60db77bdd.jpg|media/d7da45f2-309d-4c79-b5fd-f9d3d28cd062.jpg
14595111168,"May 25, 2025, 9:34:27 PM",Afternoon Ride,Ride,"",881,0.21,,,false,,Allied Echo,activities/14595111168.gpx,,7.711,881.0,93.0,217.2,5.04,2.335,0.0,0.0,2.9,13.6,3.3,4.7,,,,,,,,95.0,10.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1748206848.0,2.0,19.1,16.4,10.6,0.58,1017.5,5.6,9.3,264.0,0.0,1748177536.0,1748229760.0,0.875,11748747.0,,0.0,1.0,0.42,29633.0,5.0,,,,,0.0,0.247,0.0,,,,,,,,,,,,,,,,,""
14595526850,"May 25, 2025, 9:37:27 PM",Bay Trail Tiberon,E-Bike Ride,"‍
💪 10.66 new miles

-- From Wandrer",5920,23.86,,,false,,Creo,activities/15574401182.fit.gz,,13.608,5920.0,4807.0,23865.8,13.36,4.965,227.0,217.0,1.0,43.4,16.7,0.0,,,90.0,43.0,,,,81.0,437.0,,18.0,,,,,,,,,,118.0,5823.0,0.0,,0.0,,1.0,,1748206848.0,2.0,19.1,16.4,10.6,0.58,1017.5,5.6,9.3,264.0,0.0,1748177536.0,1748229760.0,0.875,13745186.0,,0.0,1.0,0.42,29633.0,5.0,,,,,0.0,4.031,895.3,,,,,,,64.0,63.0,,,,,,,,,media/ab0d4061-9e98-4e80-8cfd-b1b08f370968.jpg|media/2b87fc82-74a4-4ce0-91dd-a423c73c680f.jpg|media/2dbb2532-ada2-4b14-aad6-1988ef4b8276.jpg|media/9d936303-574e-497a-b4cc-25f8fcb602ea.jpg|media/8c03970b-9c21-4d75-af4c-59345b1e5067.jpg|media/75e8ae38-e97f-43a8-89f9-3ccb26b69e4e.jpg|media/33d990f2-9281-4bb4-9d48-e4918d17f4af.jpg|media/77f7405c-d656-4ff2-9f67-402150056903.jpg
14595734226,"May 25, 2025, 11:48:08 PM",Sausalito,E-Bike Ride,"‍
👏 1.31 new miles

-- From Wandrer",1298,3.79,,,false,,Creo,activities/15574629211.fit.gz,,13.608,1298.0,1007.0,3792.3,7.76,3.766,7.0,7.0,2.4,6.2,9.2,0.0,,,51.0,17.0,,,,31.0,35.0,,18.0,,,,,,,,,,34.0,1299.0,0.0,,0.0,,1.0,,1748214016.0,8.0,17.3,12.1,9.7,0.61,1017.2,7.2,11.2,264.0,0.0,1748177536.0,1748229760.0,0.875,13745186.0,,0.0,1.0,0.96,27018.0,4.0,,,,,0.0,2.922,616.3,,,,,,,1.0,18.0,,,,,,,,,media/05fcbca4-72a5-4c26-a360-fcf8c5bc5b38.jpg|media/70f07e89-c158-4f6f-b0a6-bcc2a59398a6.jpg
14603640917,"May 26, 2025, 5:33:26 PM",Alameda,E-Bike Ride,"I'm now the most dedicated wandrer on the Bay Trail, but I still have 27 miles to go to reach 90%‍

👏 9.96 new miles

-- From Wandrer",6439,25.88,,,false,"",Creo,activities/15583186524.fit.gz,,13.608,6439.0,5606.0,25884.8,10.3,4.617,34.0,30.0,1.4,7.8,8.2,0.0,,,70.0,34.0,,,,65.0,406.0,,17.0,,,,,,,,,,81.0,6440.0,0.0,,0.0,,1.0,,1748278784.0,1.0,14.9,15.8,11.6,0.81,1018.5,2.4,3.6,237.0,0.0,1748263808.0,1748316032.0,0.875,13745186.0,,0.0,1.0,0.33,15421.0,3.0,,,,,0.0,4.02,1741.1,,,,,,,34.0,44.0,,,,,,,,,media/3a91ce8c-3484-4f79-97b4-089d80d90985.jpg|media/a8e83a9c-86f1-4b71-9a58-4afd9d40945e.jpg|media/b081bc35-8fbe-4543-901b-935ece11d379.jpg|media/8643314b-bba5-4c33-803f-0a20af09ce83.jpg|media/c96a76ce-e33e-40c6-8e2f-7503d4368a08.jpg|media/a6b18246-d7a3-46d9-890e-503443a5b4d8.jpg|media/10fb8afb-79f1-4835-a784-4d9afe6ed200.jpg
14604059501,"May 26, 2025, 7:47:30 PM",Bay Trail Hayward,E-Bike Ride,"‍I've twice failed to do a loop on this Bay Trail route: years ago I was mostly focused on Explorer Tiles, got far enough out into the Bay to get the tile, and then had a slow leak and headed back instead of completing the loop. Today I did half the loop, but the other half was closed, so I only got 0.8 new miles.

👍 0.82 new miles

-- From Wandrer",1429,8.98,,,false,"",Creo,activities/15583633435.fit.gz,,13.608,1429.0,1326.0,8985.9,11.14,6.777,32.0,29.0,3.4,15.6,8.2,0.0,,,75.0,50.0,,,,116.0,172.0,,20.0,,,,,,,,,,125.0,1430.0,0.0,,0.0,,1.0,,1748285952.0,1.0,18.3,17.9,10.4,0.6,1018.3,3.9,5.2,255.0,0.0,1748263808.0,1748316032.0,0.875,13745186.0,,0.0,1.0,0.05,24648.0,7.0,,,,,0.0,6.288,6236.0,,,,,,,17.0,67.0,,,,,,,,,media/bc1310ec-fef8-43e8-9242-095463a727f1.jpg|media/434c5dc5-e828-474e-9db0-2234ccafaa0c.jpg|media/91c9115a-4feb-4ebd-80df-8f61538fd154.jpg|media/85fceaec-e13a-455e-b16b-f3e5683c47af.jpg
14627381694,"May 28, 2025, 3:30:00 PM",Morning Ride,Ride,"",3600,20.92,,,false,"",Allied Echo,,,7.711,3600.0,3600.0,20921.5,,5.812,39.6,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,11748747.0,,,,,,,,,,,0.0,5.812,0.0,,,,,,,,,,,,,,,,,""
14627383999,"May 27, 2025, 4:30:00 PM",Morning Ride,Ride,"",1800,9.65,,,false,"",Platypus,,,13.608,1800.0,1800.0,9656.1,,5.364,18.3,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,13610023.0,,,,,,,,,,,0.0,5.364,0.0,,,,,,,,,,,,,,,,,""
14627386170,"May 27, 2025, 9:00:00 PM",Afternoon Ride,Ride,"",480,3.21,,,false,"",Creo,,,13.608,480.0,480.0,3218.7,,6.706,6.1,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,13745186.0,,,,,,,,,,,0.0,6.706,0.0,,,,,,,,,,,,,,,,,""
14635571513,"May 29, 2025, 5:00:00 PM",Morning Ride,Ride,"",3600,20.92,,,false,"",Allied Echo,,,7.711,3600.0,3600.0,20921.5,,5.812,39.6,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,11748747.0,,,,,,,,,,,0.0,5.812,0.0,,,,,,,,,,,,,,,,,""
14635573469,"May 29, 2025, 8:40:00 PM",Afternoon Ride,Ride,"",300,1.61,,,false,"",Creo,,,13.608,300.0,300.0,1609.3,,5.364,3.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,13745186.0,,,,,,,,,,,0.0,5.364,0.0,,,,,,,,,,,,,,,,,""
14637402525,"May 29, 2025, 11:30:00 PM",Afternoon Ride,Ride,"",240,0,,,false,"",Creo,,,13.608,240.0,240.0,0.0,,0.0,3.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,13745186.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
14644610199,"May 30, 2025, 7:40:34 PM",Lunch Ride,Ride,"",52,0.02,,,false,,Allied Echo,activities/14644610199.gpx,,7.711,52.0,41.0,20.4,1.7,0.498,0.0,0.0,4.1,4.1,0.0,0.0,,,,,,,,101.0,5.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1748631552.0,1.0,26.9,29.0,17.7,0.57,1014.8,1.4,2.1,354.0,0.0,1748609408.0,1748661760.0,0.125,11748747.0,,0.0,1.0,0.1,36117.0,9.0,,,,,0.0,0.392,0.0,,,,,,,,,,,,,,,,,""
14655390235,"May 31, 2025, 5:43:01 PM",Albany Bay Trail,E-Bike Ride,"‍
👍 6.66 new miles
🏘 Completed 75% of Rosie the Riveter/World War II Home Front National Historical Park
-- From Wandrer",6662,29.39,,,false,,Creo,activities/15638778981.fit.gz,,13.608,6662.0,5511.0,29393.6,10.2,5.334,88.0,79.0,-10.2,24.6,14.2,0.0,,,85.0,41.0,,,,80.0,493.0,,19.0,,,,,,,,,,98.0,6602.0,0.0,,0.0,,1.0,,1748710784.0,1.0,15.4,14.8,11.4,0.77,1013.2,4.7,6.7,179.0,0.0,1748695808.0,1748748416.0,0.125,13745186.0,,0.0,1.0,0.01,20486.0,5.0,,,,,0.0,4.412,2055.4,,,,,,,51.0,53.0,,,,,,,,,media/b8845f44-2df0-4216-bcb7-ed8cef3791bd.jpg|media/f8823058-44d0-4a0b-ab8c-a377cbe8594c.jpg|media/ad81fa5c-e1ac-4f6c-bf51-0811795d41b2.jpg|media/1dc4aa92-5975-4084-955c-15060858811c.jpg|media/e86f6d6d-636d-4df2-a2f2-89bcf5810d03.jpg|media/e42236e3-9c6a-45e8-baa2-7d8c086dec70.jpg
